command,text_orig,name,option_number,option_value,references,image,values,index,text,jp_text,jp_name,text_match
,“那么我和后来人在让你解脱的时候，就不会有一丝一毫的心理负担。所有的愧疚，都留到葬礼之后再说！”,,0,,,,,720,“那么我和后来人在让你解脱的时候，就不会有一丝一毫的心理负担。所有的愧疚，都留到葬礼之后再说！”,「そうなら、私と後の者はあなたを解き放つとき、一片の心の負担も持たない。すべての罪悪感は葬式の後に語ろう！」,,True
dialog,,,0,,,,,721,,,,True
blocker,,,0,,,,,722,,,,True
background,,,0,,,bg_cenbri,,723,,,,True
character,,char_002_amiya_1#7,0,,,,,724,,,char_002_amiya_1#7,True
blocker,,,0,,,,,725,,,,True
,十枚戒指中，有一枚自纹路里透出了明亮的红色。,,0,,,,,726,十枚戒指中，有一枚自纹路里透出了明亮的红色。,十枚の指輪の中に、一つだけ模様の中から明るい赤色が透けて見えている。,,True
dialog,,,0,,,,,727,,,,True
blocker,,,0,,,,,728,,,,True
character,,,0,,,,,729,,,,True
cameraeffect,,,0,,,,,730,,,,True
background,,,0,,,bg_corridor_2,,731,,,,True
blocker,,,0,,,,,732,,,,True
,“那我什么时候该这么做？”,,0,,,,,733,“那我什么时候该这么做？”,「では、いつそうすれば良いのですか？」,,True
,“在你觉得你该这么做的时候。”,,0,,,,,734,“在你觉得你该这么做的时候。”,「あなたがそうすべきだと感じたときに。」,,True
dialog,,,0,,,,,735,,,,True
blocker,,,0,,,,,736,,,,True
character,,,0,,,,,737,,,,True
cameraeffect,,,0,,,,,738,,,,True
background,,,0,,,bg_cenbri,,739,,,,True
blocker,,,0,,,,,740,,,,True
character,,char_002_amiya_1#7,0,,,,,741,,,char_002_amiya_1#7,True
,对抗新的敌人需要新的武器。,,0,,,,,742,对抗新的敌人需要新的武器。,新たな敵に対抗するには新しい武器が必要だ。,,True
,对抗壮大的邪恶需要坚定的原则。,,0,,,,,743,对抗壮大的邪恶需要坚定的原则。,強大になる邪悪に対抗するには、揺るぎない信念が必要だ。,,True
,曾经的阿米娅只会在焦急中迫切地想要解开一枚戒指的束缚......现在却不是。,,0,,,,,744,曾经的阿米娅只会在焦急中迫切地想要解开一枚戒指的束缚......现在却不是。,かつてのアーミヤは慌てて一つの指輪の束縛を解こうと焦っていただけだった……しかし、今は違う。,,True
name,......云裂，是直面。,阿米娅,0,,,,,745,......云裂，是直面。,……クラウドブレイクとは、直面することなのです。,アーミヤ,True
dialog,,,0,,,,,746,,,,True
character,,,0,,,,,747,,,,True
blocker,,,0,,,,,748,,,,True
,“云裂之剑，当立则立。”,,0,,,,,749,“云裂之剑，当立则立。”,「クラウドブレイクの剣、立つべきときに立つのだ。」,,True
dialog,,,0,,,,,750,,,,True
delay,,,0,,,,,751,,,,True
,陈是不是一刻也没有逃避过？,,0,,,,,752,陈是不是一刻也没有逃避过？,陳は一瞬たりとも逃げたことがなかったのでしょうか？,,True
dialog,,,0,,,,,753,,,,True
blocker,,,0,,,,,754,,,,True
cameraeffect,,,0,,,,,755,,,,True
image,,,0,,,avg_31_4,,756,,,,True
blocker,,,0,,,,,757,,,,True
character,,,0,,,,,758,,,,True
,不管是陈自己还是阿米娅，可能都会给出否定的答案。,,0,,,,,759,不管是陈自己还是阿米娅，可能都会给出否定的答案。,陳自身でも、アーミヤでも、おそらく否定の答えを出すでしょう。,,True
,陈逃避过许多次了。,,0,,,,,760,陈逃避过许多次了。,陳は何度も逃げたことがあります。,,True
,但她没有一直逃下去。,,0,,,,,761,但她没有一直逃下去。,しかし、彼女はずっと逃げ続けてはいません。,,True
dialog,,,0,,,,,762,,,,True
blocker,,,0,,,,,763,,,,True
image,,,0,,,avg_5_7_chen_2,,764,,,,True
blocker,,,0,,,,,765,,,,True
character,,,0,,,,,766,,,,True
,陈的记忆，情感，以及她每一次的改变......一切的一切，都来自她的决心。,,0,,,,,767,陈的记忆，情感，以及她每一次的改变......一切的一切，都来自她的决心。,陳の記憶、感情、そして彼女のあらゆる変化……すべては彼女の決意から来ています。,,True
,运用赤霄，即是坚定意志。在锻炼之中，陈不是没有变。陈只是不让自己一直消沉下去。,,0,,,,,768,运用赤霄，即是坚定意志。在锻炼之中，陈不是没有变。陈只是不让自己一直消沉下去。,赤霄（せきしょう）を使いこなすことは、すなわち固い意志を示します。鍛錬の中で、陳は変わらなかったわけではありません。陳はただ、自分をずっと落ち込ませ続けませんでした。,,True
,赤霄剑术亦如是。,,0,,,,,769,赤霄剑术亦如是。,赤霄剣術もまた同様です。,,True
,陈已经下定决心。,,0,,,,,770,陈已经下定决心。,陳は決断を下しました。,,True
dialog,,,0,,,,,771,,,,True
blocker,,,0,,,,,772,,,,True
image,,,0,,,,,773,,,,True
cameraeffect,,,0,,,,,774,,,,True
,阿米娅默默记在心里。剑鞘上残留的温度逐渐褪去，过去她所看见的陈的记忆还在流入她的心。,,0,,,,,775,阿米娅默默记在心里。剑鞘上残留的温度逐渐褪去，过去她所看见的陈的记忆还在流入她的心。,アーミヤは静かに心に刻みました。鞘に残った温もりは徐々に薄れ、かつて彼女が見た陳の記憶がまだ彼女の心に流れ込んでいます。,,True
,阿米娅比任何时候都要冷静。她做出决定。,,0,,,,,776,阿米娅比任何时候都要冷静。她做出决定。,アーミヤはこれまでになく冷静です。彼女は決断をしました。,,True
,她要解开戒指。她要看到真相。,,0,,,,,777,她要解开戒指。她要看到真相。,彼女は指輪を解きます。真実を見ようとしています。,,True
dialog,,,0,,,,,778,,,,True
blocker,,,0,,,,,779,,,,True
character,,,0,,,,,780,,,,True
background,,,0,,,bg_light,,781,,,,True
blocker,,,0,,,,,782,,,,True
,火海映入她的眼帘。,,0,,,,,783,火海映入她的眼帘。,火の海が彼女の目に映ります。,,True
,这一次她不再闭眼——,,0,,,,,784,这一次她不再闭眼——,今回は彼女は目を閉じません——,,True
,她看到了面前这对姐妹身上发生过的一切。,,0,,,,,785,她看到了面前这对姐妹身上发生过的一切。,彼女は目の前のこの姉妹に起きた全てを見ました。,,True
dialog,,,0,,,,,786,,,,True
character,,,0,,,,,787,,,,True
blocker,,,0,,,,,788,,,,True
image,,,0,,,avg_8_40,,789,,,,True
playsound,,,0,,,,,790,,,,True
playsound,,,0,,,,,791,,,,True
blocker,,,0,,,,,792,,,,True
character,,,0,,,,,793,,,,True
imagetween,,,0,,,,,794,,,,True
,而今，陈正矗立在塔露拉面前。,,0,,,,,795,而今，陈正矗立在塔露拉面前。,今、陳はタルラの前に堂々と立っています。,,True
,赤霄暴露在空气中，德拉克的烈焰在触及剑身的刹那就蓦地消失，仿佛赤霄正大口大口地吞下热浪。,,0,,,,,796,赤霄暴露在空气中，德拉克的烈焰在触及剑身的刹那就蓦地消失，仿佛赤霄正大口大口地吞下热浪。,赤霄が空気にさらされると、デラクの烈火が刀身に触れた瞬間に突然消え、まるで赤霄が熱風を大きく飲み込んでいるかのようです。,,True
,血亲相残。,,0,,,,,797,血亲相残。,血縁同士が争う。,,True
dialog,,,0,,,,,798,,,,True
blocker,,,0,,,,,799,,,,True
image,,,0,,,,,800,,,,True
