command,text_orig,name,option_number,option_value,references,focus,image,values,index,text,jp_text,jp_name,text_match
,我是该笑？还是该流两滴眼泪？,,0,,,,,,929,我是该笑？还是该流两滴眼泪？,私は笑うべきか？それとも涙を二滴こぼすべきか？,,True
,该笑是因为，就连他也死了，你在整合运动中终于也爬到了最高的位置，仅仅次于领袖的位置。,,0,,,,,,930,该笑是因为，就连他也死了，你在整合运动中终于也爬到了最高的位置，仅仅次于领袖的位置。,笑う理由は、彼さえ死んで、君がついに整合運動で頂点の座、リーダーのすぐ下にまで上り詰めたからだ。,,True
,啊，真的做得不错，该给自己一点掌声了，W。,,0,,,,,,931,啊，真的做得不错，该给自己一点掌声了，W。,ああ、本当にうまくやったな。自分に拍手を送るべきだな、W。,,True
,啪啪啪啪。,,0,,,,,,932,啪啪啪啪。,パチパチパチパチ。,,True
,流泪嘛，也是因为连他都死了。啊，唉，可怜的爱国者！,,0,,,,,,933,流泪嘛，也是因为连他都死了。啊，唉，可怜的爱国者！,涙を流す理由もある。彼さえも死んだんだ。ああ、哀れなパトリオット！,,True
,他死的时候是在想什么，又是什么样子呢？是躺着，还是站着？就连他都死了，还有谁会不死呢？,,0,,,,,,934,他死的时候是在想什么，又是什么样子呢？是躺着，还是站着？就连他都死了，还有谁会不死呢？,彼が死ぬとき何を考えていたのか、どんな様子だったのか。寝ていたのか、それとも立っていたのか。彼ですら死んだのに、死なない者などいるのか？,,True
,也许他才是最容易就死掉的那个。,,0,,,,,,935,也许他才是最容易就死掉的那个。,もしかすると、彼こそが一番簡単に死ぬ者だったのかもしれない。,,True
,不懂得掩藏自己，只晓得坚持某个虚无缥缈的想法，一直走下去，等到周围的人都没了，自己就可以安安心心地去死。,,0,,,,,,936,不懂得掩藏自己，只晓得坚持某个虚无缥缈的想法，一直走下去，等到周围的人都没了，自己就可以安安心心地去死。,自分を隠すこともせず、ただある曖昧な思いだけを抱き続けて歩み続け、周囲のみんながいなくなれば、安心して死ねるとでも思ったのだろう。,,True
,真糟啊。,,0,,,,,,937,真糟啊。,本当にひどいな。,,True
,等等。听起来和你有点像，W。,,0,,,,,,938,等等。听起来和你有点像，W。,待てよ。聞いてると、お前にちょっと似ているな、W。,,True
,不对不对，哪里像了？,,0,,,,,,939,不对不对，哪里像了？,違う違う、どこが似ているんだ？,,True
,W，别骗自己，几乎完全一样。,,0,,,,,,940,W，别骗自己，几乎完全一样。,W、自分を騙すなよ。ほとんどそっくりじゃないか。,,True
,不，我不会骗自己。我不会变成爱国者，因为我做不到。,,0,,,,,,941,不，我不会骗自己。我不会变成爱国者，因为我做不到。,いや、私は自分を騙さない。私はパトリオットにはなれない、できないから。,,True
,我是做不到的。,,0,,,,,,942,我是做不到的。,私はできない。,,True
,而且，死亡对他来说，也算是种解脱吧？,,0,,,,,,943,而且，死亡对他来说，也算是种解脱吧？,それに、死は彼にとって解放だったのかもしれないな。,,True
,对你来说却不是，W。死亡是你生命的游戏。,,0,,,,,,944,对你来说却不是，W。死亡是你生命的游戏。,だが、お前にとっては違う、W。死はお前の命のゲームだ。,,True
dialog,,,0,,,,,,945,,,,False
delay,,,0,,,,,,946,,,,False
,杀不死你的，会让你更接近死亡。,,0,,,,,,947,杀不死你的，会让你更接近死亡。,お前を殺せないものは、お前をより死に近づける。,,True
,越接近死亡......就会越接近疯狂。,,0,,,,,,948,越接近死亡......就会越接近疯狂。,死に近づくほど……狂気にも近づく。,,True
dialog,,,0,,,,,,949,,,,False
blocker,,,0,,,,,,950,,,,False
character,,avg_npc_046#2,0,,,,,,951,,,,False
delay,,,0,,,,,,952,,,,False
name,谢谢你啊，凯尔希。,W,0,,,,,,953,谢谢你啊，凯尔希。,ありがとうな、ケルシー。,W,True
name,没有你我还不知道怎么从那一大坨垃圾里爬出来呢。,W,0,,,,,,954,没有你我还不知道怎么从那一大坨垃圾里爬出来呢。,お前がいなきゃ、あの大量のゴミからどうやって抜け出せばいいか分からなかったぜ。,W,True
name,还有，塔露拉......,W,0,,,,,,955,还有，塔露拉......,それと、タルラ……,W,True
name,听得见吗，塔露拉？喂喂？,W,0,,,,,,956,听得见吗，塔露拉？喂喂？,聞こえるか、タルラ？おーい？,W,True
name,算了，没事，就是和你们说一声。,W,0,,,,,,957,算了，没事，就是和你们说一声。,まあ、いいさ、ただ伝えたかっただけだ。,W,True
name,——我又回来啦。,W,0,,,,,,958,——我又回来啦。,――私は戻ってきたぜ。,W,True
dialog,,,0,,,,,,959,,,,False
blocker,,,0,,,,,,960,,,,False
background,,,0,,,,,,961,,,,False
character,,,0,,,,,,962,,,,False
image,,,0,,,,avg_ep07,,963,,,,False
blocker,,,0,,,,,,964,,,,False
delay,,,0,,,,,,965,,,,False
image,,,0,,,,,,966,,,,False
dialog,,,0,,,,,,967,,,,False
blocker,,,0,,,,,,968,,,,False
image,,,0,,,,,,969,,,,False
